,,,,,,,,,,,,,,,,,,,,,,
Disaster,State,County,City,Zip Code,Valid Registrations,Average FEMA Inspected Damage,Total Inspected,Total Damage,No FEMA Inspected Damage,"FEMA Inspected Damage between $1 and $10,000","FEMA Inspected Damage between $10,001 and $20,000","FEMA Inspected Damage between $20,001 and $30,000","FEMA Inspected Damage > $30,000",Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
1604,MS,Hancock (County),PERKINSTON,39573,340,"$7,369",281,"$2,070,788",27,219,15,2,18,250,"$1,356,654","$421,394","$682,749","$252,510",215,29,6,5
1604,MS,Hancock (County),PICAYUNE,39466,563,"$5,879",440,"$2,586,649",57,347,9,2,25,396,"$1,858,358","$472,927","$1,009,949","$375,481",357,27,12,11
1604,MS,Hancock (County),PICYUNE,39466,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hancock (County),POPLARVILLE,39470,21,"$4,828",14,"$67,596",2,11,0,0,1,11,"$36,435","$5,360","$25,883","$5,192",11,0,0,0
1604,MS,Hancock (County),RICHTON,39476,1,$226,1,$226,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hancock (County),SILVER CREEK,39663,1,$969,1,$969,0,1,0,0,0,1,$969,$0,$0,$969,1,0,0,0
1604,MS,Hancock (County),STENNIS SPACE CENTER,39529,3,"$23,036",3,"$69,109",1,0,1,0,1,2,"$35,158","$15,243","$8,716","$11,199",1,0,1,1
1604,MS,Hancock (County),waveland ,39576,1,"$112,364",1,"$112,364",0,0,0,0,1,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1604,MS,Hancock (County),WAVELAND,39520,1,"$138,280",1,"$138,280",0,0,0,0,1,1,"$25,663","$10,500","$4,358","$10,805",0,0,1,0
1604,MS,Hancock (County),WAVELAND,39558,2,"$19,387",2,"$38,773",1,0,0,0,1,1,"$14,858","$10,500","$4,358",$0,0,1,0,0
1604,MS,Hancock (County),WAVELAND,39576,"2,714","$79,036",2199,"$173,800,138",170,112,482,327,"1,108",2232,"$27,587,040","$9,063,446","$9,720,894","$8,802,700","1,175",733,324,272
1604,MS,Hancock (County),WAVLAND,35920,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),BAY SAINT LOUIS,39520,3,"$40,540",3,"$121,620",2,0,0,0,1,2,"$6,358",$0,"$6,358",$0,2,0,0,0
1604,MS,Harrison (County),BAY SAINT LOUIS,39673,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),BAY ST LOUIS,39502,1,$0,1,$0,1,0,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1604,MS,Harrison (County),BAY ST LOUIS,39520,1,"$123,512",1,"$123,512",0,0,0,0,1,1,"$28,200","$6,065","$4,358","$17,777",0,0,1,1
1604,MS,Harrison (County),BAY ST LOUIS,39574,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),BILOXI,39501,3,"$63,884",3,"$191,653",2,0,0,0,1,1,"$15,360","$10,500","$4,860",$0,0,1,0,0
1604,MS,Harrison (County),BILOXI,39502,1,"$9,560",1,"$9,560",0,1,0,0,0,1,"$10,320","$5,200","$4,358",$762,0,1,0,0
1604,MS,Harrison (County),BILOXI,39503,1,"$14,338",1,"$14,338",0,0,1,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1604,MS,Harrison (County),BILOXI,39530,"3,181","$46,263",2461,"$113,853,483",248,382,643,374,814,2384,"$30,355,787","$10,020,824","$9,801,755","$10,533,208","1,191",825,368,300
1604,MS,Harrison (County),BILOXI,39531,"2,834","$10,565",1861,"$19,662,320",442,"1,126",153,67,73,1469,"$6,473,118","$1,406,688","$4,093,900","$972,530","1,352",107,10,8
1604,MS,Harrison (County),BILOXI,39532,"7,359","$18,580",5382,"$99,998,431","1,105","2,724",616,292,645,4479,"$27,468,081","$7,779,834","$13,604,636","$6,083,611","3,718",612,149,120
1604,MS,Harrison (County),BILOXI,39533,7,"$6,540",6,"$39,240",5,0,0,0,1,5,"$14,716",$0,"$14,716",$0,5,0,0,0
1604,MS,Harrison (County),BILOXI,39534,24,"$2,134",12,"$25,612",9,2,0,1,0,4,"$26,301","$12,400","$12,580","$1,321",3,1,0,0
1604,MS,Harrison (County),BILOXI,39535,12,"$14,711",12,"$176,536",7,2,0,1,2,10,"$80,365","$31,500","$29,790","$19,075",7,3,0,0
1604,MS,Harrison (County),BILOXI,39539,1,"$4,390",1,"$4,390",0,1,0,0,0,1,"$7,896","$3,628","$3,506",$762,1,0,0,0
1604,MS,Harrison (County),BILOXI,39540,98,"$16,756",57,"$955,088",18,19,4,9,7,40,"$386,545","$126,575","$148,142","$111,828",27,8,5,3
1604,MS,Harrison (County),BILOXI,39564,1,"$7,241",1,"$7,241",0,1,0,0,0,1,"$9,558","$5,200","$4,358",$0,1,0,0,0
1604,MS,Harrison (County),BIOXI,35932,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),BOLIXI,39530,1,"$26,794",1,"$26,794",0,0,0,1,0,1,"$11,136","$5,200","$5,936",$0,0,1,0,0
1604,MS,Harrison (County),CARRIERE,39426,1,$948,1,$948,0,1,0,0,0,1,"$5,120",$0,"$4,358",$762,1,0,0,0
1604,MS,Harrison (County),CLINTON,39056,2,$381,2,$762,1,1,0,0,0,1,$762,$0,$0,$762,1,0,0,0
1604,MS,Harrison (County),DIAMOND HEAD,39501,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),DIAMONDHEAD,39520,1,$541,1,$541,0,1,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1604,MS,Harrison (County),DIAMONDHEAD,39525,1,"$1,457",1,"$1,457",0,1,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1604,MS,Harrison (County),D'IBERBILLE,39540,1,$0,1,$0,1,0,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1604,MS,Harrison (County),D'IBERVILLE,39532,1,"$12,404",1,"$12,404",0,0,1,0,0,1,"$19,406","$10,500","$3,506","$5,400",0,1,0,0
1604,MS,Harrison (County),D'IBERVILLE,39540,4,"$13,567",4,"$54,267",1,1,1,0,1,3,"$42,768","$15,600","$7,370","$19,798",2,1,0,0
1604,MS,Harrison (County),DIBERVILLE,39504,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),DIBERVILLE,39532,2,"$36,604",2,"$73,208",0,0,0,1,1,2,"$37,337","$5,200","$8,716","$23,421",0,2,0,0
1604,MS,Harrison (County),DIBERVILLE,39540,"2,035","$28,667",1582,"$45,351,653",218,588,285,173,318,1351,"$12,788,842","$4,418,234","$4,819,313","$3,551,296",916,329,106,79
1604,MS,Harrison (County),DIBERVILLE,39570,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),FLORENCE,39073,1,$65,1,$65,0,1,0,0,0,1,$65,$65,$0,$0,1,0,0,0
1604,MS,Harrison (County),GAUTIER,39553,2,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),GAUTUER,39532,1,"$1,747",1,"$1,747",0,1,0,0,0,1,"$6,105","$1,747","$4,358",$0,1,0,0,0
1604,MS,Harrison (County),Gulfport,39503,1,"$1,064",1,"$1,064",0,1,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1604,MS,Harrison (County),GULF PORT,39305,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Harrison (County),GULF PORT,39503,1,$374,1,$374,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),GULF PORT,39507,2,"$10,204",2,"$20,407",1,0,0,1,0,2,"$11,334","$5,200","$6,134",$0,2,0,0,0
1604,MS,Harrison (County),GULFPORT,39501,"5,182","$17,734",3897,"$69,110,120",525,"2,249",529,208,386,3362,"$25,345,993","$7,392,360","$11,397,054","$6,556,579","2,513",707,142,115
1604,MS,Harrison (County),GULFPORT,39502,22,"$12,744",15,"$191,156",7,6,0,0,2,10,"$87,071","$32,342","$37,659","$17,070",6,4,0,0
1604,MS,Harrison (County),GULFPORT,39503,"11,139","$4,291",7635,"$32,764,329","1,496","5,531",344,105,159,6033,"$23,967,843","$4,457,074","$15,139,998","$4,370,770","5,652",324,57,46
1604,MS,Harrison (County),GULFPORT,39505,10,"$3,759",10,"$37,592",4,5,0,0,1,8,"$29,136","$11,479","$15,074","$2,583",7,1,0,0
1604,MS,Harrison (County),GULFPORT,39506,12,"$1,177",8,"$9,416",4,4,0,0,0,5,"$22,175","$3,842","$16,356","$1,977",5,0,0,0
1604,MS,Harrison (County),GULFPORT,39507,"4,676","$29,729",3311,"$98,432,452",525,"1,506",612,274,394,2921,"$19,001,829","$5,389,367","$9,625,512","$3,986,950","2,401",445,75,60
1604,MS,Harrison (County),HANCOCK,39571,1,"$7,668",1,"$7,668",0,1,0,0,0,1,"$9,174","$5,200","$1,506","$2,468",1,0,0,0
1604,MS,Harrison (County),HATTIESBERG,39402,1,$245,1,$245,0,1,0,0,0,1,"$4,021",$245,"$3,776",$0,1,0,0,0
1604,MS,Harrison (County),Hattiesburg ,39402,1,"$4,489",1,"$4,489",0,1,0,0,0,1,"$4,489","$4,489",$0,$0,1,0,0,0
1604,MS,Harrison (County),HATTIESBURG,39401,2,$0,2,$0,2,0,0,0,0,1,"$1,506",$0,"$1,506",$0,1,0,0,0
1604,MS,Harrison (County),HATTIESBURG,39402,1,$762,1,$762,0,1,0,0,0,1,$762,$0,$0,$762,1,0,0,0
1604,MS,Harrison (County),JACKSON,39209,1,$75,1,$75,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),KEESLER AFB,39534,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Harrison (County),KEESLER AIR FORCE BASE,39534,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),KENNER,39531,1,$0,1,$0,1,0,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1604,MS,Harrison (County),KENWOOD,39503,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),KILN,39556,6,"$14,787",6,"$88,720",0,3,0,2,1,5,"$76,546","$26,759","$18,308","$31,479",2,2,1,1
1604,MS,Harrison (County),LAKESHORE,39560,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),LAUREL,39443,1,"$3,712",1,"$3,712",0,1,0,0,0,1,"$6,680",$0,"$5,012","$1,668",1,0,0,0
1604,MS,Harrison (County),LEAKESVILLE,39451,1,"$2,305",1,"$2,305",0,1,0,0,0,1,"$3,538","$1,270","$1,506",$762,1,0,0,0
1604,MS,Harrison (County),Long Beach ,39560,1,"$131,306",1,"$131,306",0,0,0,0,1,1,"$12,795",$0,"$8,264","$4,531",0,1,0,0
1604,MS,Harrison (County),LONG BEACH,39553,1,$762,1,$762,0,1,0,0,0,1,$762,$0,$0,$762,1,0,0,0
1604,MS,Harrison (County),LONG BEACH,39560,"5,614","$29,056",3938,"$114,421,681",638,"2,283",339,108,569,3582,"$20,209,440","$5,536,098","$11,144,979","$3,528,363","3,048",436,98,76
1604,MS,Harrison (County),LONG BEACH,39571,1,"$26,616",1,"$26,616",0,0,0,1,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1604,MS,Harrison (County),LONG BEACH,39669,1,"$22,793",1,"$22,793",0,0,0,1,0,1,"$10,527","$5,200","$4,358",$969,0,1,0,0
1604,MS,Harrison (County),LONGBEACH,39560,2,"$92,489",2,"$184,978",1,0,0,0,1,1,"$17,756","$10,500","$3,506","$3,750",0,1,0,0
1604,MS,Harrison (County),MERIDIAN,39307,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),MOSS POINT,39562,2,$0,2,$0,2,0,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1604,MS,Harrison (County),OCEAN SPRINGS,39564,9,"$10,302",6,"$61,812",2,2,1,1,0,4,"$20,274","$5,200","$15,074",$0,4,0,0,0
1604,MS,Harrison (County),OCEAN SPRINGS,39565,7,"$1,736",4,"$6,944",1,3,0,0,0,3,"$11,156","$4,109","$4,358","$2,689",3,0,0,0
1604,MS,Harrison (County),ORANGE GROVE,39503,2,"$2,857",2,"$5,715",1,1,0,0,0,1,"$9,558","$5,200","$4,358",$0,1,0,0,0
1604,MS,Harrison (County),PARK DRIVE,39503,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),PASCAGOULA,39581,1,"$208,278",1,"$208,278",0,0,0,0,1,1,"$14,858","$10,500","$4,358",$0,0,1,0,0
1604,MS,Harrison (County),PASS CHRIS,39571,1,$762,1,$762,0,1,0,0,0,1,$762,$0,$0,$762,1,0,0,0
1604,MS,Harrison (County),PASS CHRISTIAN,39571,"5,884","$50,866",4600,"$233,984,462",568,"1,535",716,223,"1,558",4476,"$37,996,878","$11,973,862","$17,126,988","$8,896,028","3,195",935,346,303
1604,MS,Harrison (County),PASS CHRISTIAN,39573,1,"$92,509",1,"$92,509",0,0,0,0,1,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),PEARLINGTON,39572,1,"$92,905",1,"$92,905",0,0,0,0,1,1,"$28,539","$9,218","$8,641","$10,680",0,0,1,1
1604,MS,Harrison (County),PERKINSTON,39573,21,"$7,289",20,"$145,773",2,15,1,0,2,14,"$94,861","$47,348","$35,232","$12,281",12,1,1,1
1604,MS,Harrison (County),PETAL,39465,1,"$4,132",1,"$4,132",0,1,0,0,0,1,"$6,114","$1,756","$4,358",$0,1,0,0,0
1604,MS,Harrison (County),PICAYUNE,39466,2,"$4,495",2,"$8,990",0,2,0,0,0,2,"$15,584","$5,362","$10,222",$0,1,1,0,0
1604,MS,Harrison (County),POPLARVILLE,39470,1,$930,1,$930,0,1,0,0,0,1,"$5,288",$723,"$4,358",$207,1,0,0,0
1604,MS,Harrison (County),Saucier,39574,2,"$34,909",2,"$69,817",0,1,0,0,1,2,"$38,268","$15,700","$6,716","$15,852",0,1,1,1
1604,MS,Harrison (County),SAUCIER,39501,1,$0,1,$0,1,0,0,0,0,1,"$2,358",$0,"$2,358",$0,1,0,0,0
1604,MS,Harrison (County),SAUCIER,39507,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),SAUCIER,39574,"3,672","$4,970",2817,"$13,999,850",373,"2,224",107,18,95,2248,"$9,920,083","$2,871,468","$5,127,635","$1,920,981","2,062",159,27,18
1604,MS,Harrison (County),SAUCIER,39674,1,"$1,216",1,"$1,216",0,1,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1604,MS,Harrison (County),SAUCIER,39754,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),Summitt,39666,1,$632,1,$632,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Harrison (County),VANCLEAVE,39556,1,"$17,180",1,"$17,180",0,0,1,0,0,1,"$10,379","$5,200","$4,358",$821,0,1,0,0
1604,MS,Harrison (County),VANCLEAVE,39565,6,"$3,443",6,"$20,657",3,2,1,0,0,4,"$20,247","$10,400","$9,640",$207,4,0,0,0
1604,MS,Harrison (County),WAVELAND,39576,1,"$162,790",1,"$162,790",0,0,0,0,1,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),BILOXI,39532,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),BOLTON,39014,1,"$2,679",1,"$2,679",0,1,0,0,0,1,"$2,754","$2,679",$0,$75,1,0,0,0
1604,MS,Hinds (County),BOLTON,39041,504,$639,330,"$210,864",140,187,3,0,0,175,"$354,463","$86,665","$209,105","$58,693",172,3,0,0
1604,MS,Hinds (County),BRANDON,39047,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),BRAXTON,39044,1,$762,1,$762,0,1,0,0,0,1,$762,$0,$0,$762,1,0,0,0
1604,MS,Hinds (County),BYRAM,39272,980,$427,544,"$232,188",261,283,0,0,0,277,"$391,080","$31,237","$260,426","$99,417",277,0,0,0
1604,MS,Hinds (County),CANTON,39046,2,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),CLINTON,39056,"1,183",$334,718,"$240,152",343,375,0,0,0,324,"$431,598","$28,439","$267,376","$135,783",324,0,0,0
1604,MS,Hinds (County),CLINTON,39058,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Hinds (County),CLINTON,39060,5,$485,3,"$1,455",2,1,0,0,0,2,"$5,455","$1,455","$4,000",$0,2,0,0,0
1604,MS,Hinds (County),CLINTON,39066,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),CRYSTAL SPRINGS,39059,15,$659,13,"$8,572",3,10,0,0,0,9,"$8,756",$185,"$4,000","$4,572",9,0,0,0
1604,MS,Hinds (County),EDWARDS,39066,708,$680,466,"$316,898",165,299,1,0,1,254,"$539,354","$121,501","$349,627","$68,226",252,0,2,2
1604,MS,Hinds (County),ELWOOD,39066,1,$1,1,$1,0,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Hinds (County),FLORA,39071,3,$0,3,$0,3,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),FOREST,39074,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),GAUTIER,39553,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),HATTIESBURG,39401,3,$532,3,"$1,596",2,1,0,0,0,1,$969,$0,$0,$969,1,0,0,0
1604,MS,Hinds (County),JACKSON,29212,1,$182,1,$182,0,1,0,0,0,1,"$1,739",$182,"$1,557",$0,1,0,0,0
1604,MS,Hinds (County),JACKSON,39123,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Hinds (County),JACKSON,39154,1,$129,1,$129,0,1,0,0,0,1,$129,$129,$0,$0,1,0,0,0
1604,MS,Hinds (County),JACKSON,39174,1,"$6,346",1,"$6,346",0,1,0,0,0,1,"$10,173","$5,200","$3,827","$1,146",0,1,0,0
1604,MS,Hinds (County),JACKSON,39201,24,$113,17,"$1,925",10,7,0,0,0,7,"$9,509","$1,682","$7,827",$0,7,0,0,0
1604,MS,Hinds (County),JACKSON,39202,274,$519,166,"$86,157",83,83,0,0,0,59,"$109,981","$20,104","$71,192","$18,685",58,1,0,0
1604,MS,Hinds (County),JACKSON,39203,590,$490,385,"$188,770",188,196,1,0,0,156,"$353,464","$96,150","$227,174","$30,141",152,4,0,0
1604,MS,Hinds (County),JACKSON,39204,"1,779",$708,1050,"$743,674",412,630,7,1,0,450,"$937,170","$201,931","$631,861","$103,378",444,6,0,0
1604,MS,Hinds (County),JACKSON,39205,3,$600,3,"$1,801",1,2,0,0,0,3,"$6,000",$0,"$6,000",$0,3,0,0,0
1604,MS,Hinds (County),JACKSON,39206,"2,672",$676,1564,"$1,057,448",754,803,2,2,3,641,"$1,179,643","$156,908","$897,120","$125,615",637,3,1,1
1604,MS,Hinds (County),JACKSON,39207,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Hinds (County),JACKSON,39208,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),JACKSON,39209,"3,077",$599,1878,"$1,124,118",793,"1,078",5,1,1,864,"$1,660,753","$390,717","$1,086,175","$183,861",859,4,1,1
1604,MS,Hinds (County),JACKSON,39210,2,$0,2,$0,2,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),JACKSON,39211,"1,124",$393,675,"$265,103",356,317,2,0,0,274,"$410,027","$18,813","$299,024","$92,189",274,0,0,0
1604,MS,Hinds (County),JACKSON,39212,"4,246",$486,2425,"$1,177,883","1,033","1,388",3,0,1,1109,"$1,954,939","$213,386","$1,479,286","$262,267","1,104",4,1,1
1604,MS,Hinds (County),JACKSON,39213,"2,696",$417,1701,"$709,074",803,896,1,0,1,691,"$1,275,198","$266,282","$900,841","$108,075",688,3,0,0
1604,MS,Hinds (County),JACKSON,39216,116,$472,65,"$30,712",25,40,0,0,0,34,"$60,758","$3,733","$52,230","$4,796",34,0,0,0
1604,MS,Hinds (County),JACKSON,39217,2,$0,2,$0,2,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Hinds (County),JACKSON,39218,1,$762,1,$762,0,1,0,0,0,1,$762,$0,$0,$762,1,0,0,0
1604,MS,Hinds (County),JACKSON,39225,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),JACKSON,39232,1,$18,1,$18,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),JACKSON,39236,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),JACKSON,39265,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),JACKSON,39272,88,$548,57,"$31,250",25,32,0,0,0,28,"$30,410","$2,595","$10,226","$17,589",28,0,0,0
1604,MS,Hinds (County),JACKSON,39286,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Hinds (County),JACKSON,39289,2,$274,2,$548,1,1,0,0,0,1,$548,$548,$0,$0,1,0,0,0
1604,MS,Hinds (County),JACKSON,39296,3,"$1,218",2,"$2,436",1,1,0,0,0,1,"$5,993","$2,130","$3,557",$306,1,0,0,0
1604,MS,Hinds (County),LEARNED,39154,7,$210,5,"$1,048",3,2,0,0,0,1,$762,$0,$0,$762,1,0,0,0
1604,MS,Hinds (County),MADISON,39213,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Hinds (County),MC CALL CREEK,39647,1,"$3,232",1,"$3,232",0,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Hinds (County),MC HENRY,39561,1,"$17,669",1,"$17,669",0,0,1,0,0,1,"$6,964","$5,200","$1,557",$207,1,0,0,0
1604,MS,Hinds (County),NATCHEZ,39120,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),PELAHATCHIE,39145,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Hinds (County),PICAYUNE,39466,2,$96,2,$193,1,1,0,0,0,1,"$3,063",$95,"$2,000",$969,1,0,0,0
1604,MS,Hinds (County),POCAHONTAS,39072,2,$0,2,$0,2,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Hinds (County),RAYMOND,39154,745,"$1,105",536,"$592,369",152,377,5,1,1,351,"$536,111","$135,610","$208,361","$192,140",348,3,0,0
1604,MS,Hinds (County),RED OAK DRIVE,39212,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),RICHLAND,39218,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),RIDGELAND,39157,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),TERRY,39170,946,$502,661,"$331,677",198,462,1,0,0,364,"$452,010","$43,541","$214,023","$194,446",364,0,0,0
1604,MS,Hinds (County),TOUGALOO,39174,44,$533,29,"$15,456",15,14,0,0,0,10,"$18,983","$4,024","$14,053",$906,10,0,0,0
1604,MS,Hinds (County),UTICA,09175,1,$233,1,$233,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Hinds (County),UTICA,39175,493,$522,334,"$174,501",90,244,0,0,0,176,"$254,911","$89,180","$127,452","$38,279",176,0,0,0
1604,MS,Hinds (County),UTICA,39757,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Holmes (County),BELZONI,39038,8,$841,8,"$6,731",4,4,0,0,0,3,"$3,457","$2,695",$0,$762,3,0,0,0
1604,MS,Holmes (County),COILA,38923,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Holmes (County),CRUGER,38924,28,"$1,241",24,"$29,775",10,13,1,0,0,9,"$24,214","$10,113","$7,519","$6,582",8,1,0,0
1604,MS,Holmes (County),CRYSTAL SPRINGS,39059,1,$969,1,$969,0,1,0,0,0,1,$969,$0,$0,$969,1,0,0,0
1604,MS,Holmes (County),DURANT,39063,236,"$1,045",191,"$199,622",34,154,3,0,0,87,"$195,498","$84,106","$84,452","$26,940",84,3,0,0
1604,MS,Holmes (County),GOODMAN,39079,100,"$2,689",75,"$201,643",19,54,0,0,2,36,"$81,479","$38,334","$20,847","$22,297",34,1,1,1
1604,MS,Holmes (County),GOODMAN,39146,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Holmes (County),LEXINGTON,39095,372,$700,286,"$200,134",85,200,1,0,0,130,"$196,830","$98,604","$65,628","$32,598",130,0,0,0
1604,MS,Holmes (County),PASS CHRISTIAN,39571,1,"$175,665",1,"$175,665",0,0,0,0,1,1,"$11,790","$10,500","$1,290",$0,0,1,0,0
1604,MS,Holmes (County),PICKENS,39146,196,$357,150,"$53,560",46,104,0,0,0,67,"$69,398","$21,109","$39,833","$8,457",67,0,0,0
1604,MS,Holmes (County),PICKENS,39179,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Holmes (County),SAUCIER,39574,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1604,MS,Holmes (County),TCHULA,39169,296,$997,242,"$241,296",43,198,1,0,0,116,"$346,708","$130,962","$174,790","$40,956",113,3,0,0
1604,MS,Holmes (County),TTCHULA,39169,1,"$1,049",1,"$1,049",0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Holmes (County),TYLERTOWN,39667,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Holmes (County),WEST,39192,77,$909,64,"$58,166",10,54,0,0,0,41,"$81,774","$28,937","$39,924","$12,913",41,0,0,0
1604,MS,Holmes (County),YAZOO CITY,39194,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1604,MS,Humphreys (County),BELZONI,39038,209,"$1,448",167,"$241,764",72,94,0,0,1,45,"$61,469","$27,753","$27,330","$6,386",45,0,0,0
1604,MS,Humphreys (County),ISOLA,38754,43,$631,30,"$18,917",12,18,0,0,0,14,"$20,183","$14,868","$4,000","$1,315",14,0,0,0
