,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,,,,,,,,,,,,,,,,,,,
disaster,state,mergecell,county,city,zip,valid_registrations,avg_inspected_damage,total_inspected,total_damage,no_inspected_damage,damage_1_10000,damage_10000_20000,damage_20000_30000,damage_30000_max,approved_for_assistance,total_approved_amt,repair_replace_amt,rental_amt,other_needs_amt,approved_1_10000,approved_10001_25000,approved_25001_max,total_max_grants,disaster_type,county_clean,,,State,County,PerCapInc2003,PerCapInc2004,PerCapInc2005,PerCapInc2006,PerCapInc2007,PerCapInc2008,PerCapInc2009,PerCapInc2010,PerCapInc2011,PerCapInc2012,PerCapInc2013,PerCapInc2014,PerCapInc2015,PerCapInc2016,PerCapInc2017,Popula2003,Popula2004,Popula2005,Popula2006,Popula2007,Popula2008,Popula2009,Popula2010,Popula2011,Popula2012,Popula2013,Popula2014,Popula2015,Popula2016,Popula2017,PersInc2003,PersInc2004,PersInc2005,PersInc2006,PersInc2007,PersInc2008,PersInc2009,PersInc2010,PersInc2011,PersInc2012,PersInc2013,PersInc2014,PersInc2015,PersInc2016,PersInc2017
1606,TX,chambers_tx,Chambers ,BAYTOWN,77521,284,229,147,33631,92,55,0,0,0,49,80523,10437,60385,9701,49,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,BEACH CITY,77520,50,311,34,10590,9,25,0,0,0,12,12824,1159,8000,3665,12,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,BEAUMONT,77703,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,CHANNELVIEW,77530,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,COVE,77520,6,1213,4,4853,2,2,0,0,0,1,725,0,0,725,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,COVE,77521,1,593,1,593,0,1,0,0,0,1,593,593,0,0,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,CROSBY,77532,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,DAYTON,77535,170,499,116,57896,39,77,0,0,0,51,75588,19400,47186,9003,51,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,DOUBLE BAYOU,77514,3,111,2,222,1,1,0,0,0,2,4000,0,4000,0,2,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,EMERALD BEACH,77365,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,HAMSHIRE,77622,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,HANKAMER,77514,3,1971,3,5913,0,3,0,0,0,3,7913,5106,2000,807,3,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,HANKAMER,77560,375,1400,283,396181,65,214,1,1,2,259,614366,102939,393644,117783,254,5,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,HANKAMER,77575,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,HANKAMER,77665,1,1660,1,1660,0,1,0,0,0,1,2807,0,2000,807,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,HANKAMWE,77560,1,6191,1,6191,0,1,0,0,0,1,2807,0,2000,807,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,HOUSTON,77024,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,HOUSTON,77036,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,HOUSTON,77068,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,HOUSTON,77072,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,HOUSTON,77098,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,HULL,77654,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,LIBERITY,77575,1,0,1,0,1,0,0,0,0,1,648,0,0,648,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,LIBERTY,77575,10,1185,8,9480,3,5,0,0,0,7,16564,4292,8657,3615,7,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MONROE CITY,77514,2,5988,2,11977,0,2,0,0,0,2,9471,5200,2657,1614,2,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MONT BELVEIU,77580,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MONT BELVIE U,77580,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MONT BELVIEU,77520,1,1177,1,1177,0,1,0,0,0,1,2807,0,2000,807,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MONT BELVIEU,77580,300,360,171,61499,81,90,0,0,0,70,112884,2901,98000,11983,70,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MONT BELVIEU,77582,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MONTBELVIEU,77580,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MONT BELVIEW,77580,1,100,1,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MONT BELVIKEU,77580,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MOUNT BELVIEU,77580,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MOUNT BELVIEW,77520,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MT BELVIEU,77580,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MT BELVIEU,77585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MT BELVIEW,77514,1,424,1,424,0,1,0,0,0,1,2307,0,2000,307,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,MT BELVIEW,77580,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,OAK ISLAND,77514,15,1529,11,16822,3,8,0,0,0,9,29421,3305,18156,7960,8,1,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,OAKISLAND,77514,1,55,1,55,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,OAKISLAND,77665,1,3572,1,3572,0,1,0,0,0,1,1874,1217,657,0,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,OLD RIVER,77580,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,OLD RIVER WINFREE,77580,2,109,2,219,1,1,0,0,0,1,219,0,0,219,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,PORT BOLIVAR,77665,1,43921,1,43921,0,0,0,0,1,1,13230,10500,2730,0,0,1,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,SAN ANTONIO,78227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,SMITH POINT,77514,4,673,4,2690,1,3,0,0,0,3,3614,0,2000,1614,3,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,SMITHPOINT,77514,2,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,STOWELL,77514,1,86,1,86,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,STOWELL,77661,260,3476,202,702152,31,161,4,0,6,212,575190,122756,322853,129581,206,5,1,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,STOWELL,77665,1,1801,1,1801,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,SUGAR LAND,77478,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,TEXAS CITY,77590,1,91,1,91,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,VIDOR,77662,2,643,2,1286,1,1,0,0,0,2,5026,0,4000,1026,2,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,WALLISVILLE,77597,267,1683,216,363610,57,157,1,0,1,196,402956,79536,236415,87005,196,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,WALLLISVILLE,77597,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,WINNIE,77560,1,1970,1,1970,0,1,0,0,0,1,2614,0,2000,614,1,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,WINNIE,77656,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,chambers_tx,Chambers ,WINNIE,77665,1717,2569,1188,3052292,192,961,10,3,22,1286,3319020,630815,2049789,638416,1257,23,6,5,Hurricane,chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,cooke_tx,Cooke ,BEAUMONT,77703,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,cooke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,crockett_tx,Crockett ,SILSBEE,77656,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,crockett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,dawson_tx,Dawson ,BRIDGE CITY,77611,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,ARCOLA,77583,8,350,6,2099,2,4,0,0,0,2,3346,1346,2000,0,2,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,BEASLEY,77417,6,70,4,279,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,FRESNO,77545,319,132,139,18414,73,66,0,0,0,37,69350,648,67240,1461,37,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,FRESNO,77546,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,FULSHEAR,77441,11,177,10,1769,3,7,0,0,0,4,5005,198,4000,807,4,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,FULSHEAR,77476,1,1079,1,1079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,HOUSTON,77048,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,HOUSTON,77049,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,HOUSTON,77053,320,221,147,32510,91,56,0,0,0,50,96122,7491,82000,6631,50,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,HOUSTON,77071,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,HOUSTON,77083,76,106,32,3391,27,5,0,0,0,10,20000,0,20000,0,10,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,HOUSTON,77089,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,HOUSTON,77099,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,HOUSTON,77453,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,KATY,77450,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,KATY,77494,19,123,7,860,5,2,0,0,0,3,4807,0,4000,807,3,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,KENDLETON,77451,3,28,3,85,1,2,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,MISSOURI,77459,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,MISSOURI CITY,77459,229,62,101,6295,72,29,0,0,0,37,70743,104,68000,2639,37,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,MISSOURI CITY,77489,608,111,251,27825,151,100,0,0,0,85,170434,6646,151814,11974,84,1,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,MISSOURICITY,77489,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,MISSOURO CITY,77489,1,32,1,32,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,NEEDVILLE,77461,20,710,9,6387,4,5,0,0,0,3,6000,0,6000,0,3,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,PEARLAND,77584,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,PORT ARTHUR,77640,1,1731,1,1731,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,RICHMOND,77469,148,108,59,6361,47,12,0,0,0,12,21369,562,20000,807,12,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,ROMAYOR,77464,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,ROSENBERG,77471,35,9,9,83,7,2,0,0,0,3,6000,0,6000,0,3,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,ROSHARON,77583,7,734,4,2935,2,2,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,SIMONTON,77476,13,1503,13,19533,3,9,1,0,0,4,11896,8438,3458,0,4,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,STAFFORD,77477,61,77,26,2006,20,6,0,0,0,7,11604,74,10000,1530,7,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,SUGAR LAND,77478,130,4028,52,209474,41,10,0,0,1,12,22807,0,22000,807,12,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,SUGAR LAND,77479,65,110,32,3536,23,9,0,0,0,9,21573,0,12484,9089,9,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,fort bend_tx,Fort Bend ,WALLIS,77485,1,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,fort bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,galveston_tx,Galveston ,ALGOA,77510,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,galveston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,galveston_tx,Galveston ,ALGOA,77511,2,623,2,1246,1,1,0,0,0,1,3246,1246,2000,0,1,0,0,0,Hurricane,galveston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,galveston_tx,Galveston ,ALGOA,77517,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,galveston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,galveston_tx,Galveston ,ALTA LOMA,77510,3,28,3,83,2,1,0,0,0,1,83,83,0,0,1,0,0,0,Hurricane,galveston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,galveston_tx,Galveston ,ALVIN,77511,104,1365,60,81876,31,28,0,0,1,18,37357,15715,17329,4313,17,1,0,0,Hurricane,galveston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,galveston_tx,Galveston ,ALVIN,77518,1,202,1,202,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,galveston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,galveston_tx,Galveston ,ANAHUAC,77514,1,129,1,129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,galveston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,galveston_tx,Galveston ,ARCADIA,77517,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,galveston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
